가로등번호,위도,경도
1131002,35.86848829,128.6132594
1130002,35.87374977,128.610773
1130002,35.87369053,128.6107311
1130001,35.87366398,128.6107724
1130002,35.87363567,128.6108116
1130001,35.87360878,128.6108501
1130002,35.87358041,128.6108851
1130001,35.8735541,128.6109213
1130002,35.87352548,128.6109605
1130001,35.8734952,128.6109974
1130002,35.87346638,128.6110337
1130001,35.87343626,128.6110664
1130003,35.87340599,128.6111012
1130002,35.87337507,128.6111377
1130001,35.87334263,128.6111717
1130003,35.87331169,128.6112053
1130002,35.87327967,128.6112352
1130001,35.87367623,128.6107115
1130002,35.87364969,128.6107529
1130003,35.87362137,128.6107921
1130001,35.87359448,128.6108305
1130002,35.87356611,128.6108655
1130003,35.8735398,128.6109017
1130001,35.87351118,128.6109409
1130002,35.8734809,128.6109778
1130001,35.87345208,128.6110141
1130002,35.87342196,128.6110469
1130001,35.87339169,128.6110817
1130002,35.87336077,128.6111181
1130001,35.87332833,128.6111522
1130002,35.87329739,128.6111857
1130001,35.87326537,128.6112156
1130001,35.87330876,128.6113166
1130002,35.87334167,128.6112839
1130003,35.87337458,128.6112511
1130001,35.87340701,128.611217
1130002,35.87343793,128.6111806
1130003,35.8734682,128.6111458
1130001,35.87349833,128.6111131
1130002,35.87352714,128.6110768
1130001,35.87355742,128.6110398
1130002,35.87358604,128.6110006
1130001,35.87361235,128.6109645
6237006,35.83125445,128.7009616
6236030,35.83106331,128.7011453
6236031,35.83105257,128.7015344
6236032,35.83102134,128.7019155
6236020,35.83085856,128.7016864
6237005,35.83124406,128.7014041
6237004,35.83122415,128.7017554
6236019,35.8308769,128.7013576
6237002,35.83107156,128.7026842
6236022,35.83073071,128.7025028
6237003,35.83116169,128.7022501
6236021,35.8307952,128.7021842
6208011,35.84469404,128.6997572
6208010,35.84478086,128.6992302
6208009,35.84486155,128.6986732
6022011,35.84455603,128.7000101
6159004,35.84331827,128.6999944
6160018,35.842357,128.7056799
6160020,35.84298118,128.7059171
6160022,35.84362353,128.7061549
6159003,35.84325628,128.6996001
6051021,35.84179008,128.7001516
6051020,35.8418754,128.6997845
6051019,35.84197345,128.6993607
6051018,35.84208356,128.6988614
6170004,35.84219266,128.7000114
6159002,35.84295236,128.6994634
6159001,35.84261676,128.6993498
6170005,35.84230237,128.6995474
6152006,35.84051337,128.6986937
6152005,35.8408263,128.6987514
6140028,35.8213123,128.6460197
6140020,35.82168907,128.6459976
6140034,35.82191006,128.645817
6140022,35.82111539,128.6457044
6140027,35.82092238,128.6456668
6140019,35.82197349,128.6455258
6140035,35.82219082,128.645352
6140026,35.82050769,128.6452901
6140023,35.82071007,128.6453333
6265003,35.82010032,128.6476889
6145008,35.81857256,128.6475169
6145022,35.81980549,128.6476206
6117011,35.81822459,128.6475737
6145031,35.81991388,128.6472887
6194010,35.82013074,128.6472881
6145009,35.81853843,128.6472719
6117009,35.81814912,128.6469965
6140032,35.82014963,128.6469476
6145012,35.81844543,128.6465495
6140031,35.82037472,128.6466305
6117007,35.81809275,128.6465666
6145026,35.81870816,128.6463547
6145027,35.81903833,128.6463062
6145013,35.81842034,128.6462079
6117006,35.81805518,128.6463134
6141026,35.81927016,128.6457181
6145015,35.81830973,128.6455736
6141025,35.81949474,128.6453457
6117027,35.81600764,128.6477344
6117026,35.8161522,128.6474205
6144004,35.81581506,128.6473557
6117025,35.81628901,128.6471164
6144005,35.81603825,128.6468717
6117024,35.81641794,128.6468353
6117022,35.8170272,128.6465608
6117021,35.81731754,128.6465058
6117020,35.81762378,128.6464424
6144006,35.816257,128.6463506
6144008,35.8164292,128.6458266
6144009,35.81661469,128.6454812
6117003,35.81797223,128.6456449
6144010,35.81703723,128.6452666
6058001,35.82590148,128.6448539
6058002,35.82630468,128.6446799
6189020,35.82604492,128.644538
6058003,35.826862,128.6444366
6189019,35.82643616,128.6443486
6058004,35.82731859,128.644239
6189014,35.82650235,128.6440011
6189013,35.82595845,128.643794
6189009,35.82622508,128.6437244
6265012,35.82530291,128.6451202
6194002,35.82488049,128.645023
6194001,35.82565088,128.6446721
6140004,35.82477525,128.644787
6140005,35.82446668,128.6447577
6140006,35.82414145,128.6446682
6140007,35.82386116,128.644591
6140003,35.82499299,128.6444879
6140008,35.82355986,128.644508
6140009,35.82328384,128.644432
6140010,35.82297341,128.6443454
6140002,35.82506331,128.6440933
6140016,35.82299457,128.6438859
6189012,35.82530931,128.6435817
6140015,35.82330773,128.6434281
6189011,35.82479444,128.6434088
6136004,35.82512146,128.6433573
6140013,35.82349336,128.6433279
6136005,35.8252918,128.6432945
6136003,35.82456491,128.6431691
2261031,35.92315791,128.641288
6140014,35.82357283,128.6430424
6136001,35.82411287,128.6430191
6136006,35.825357,128.6429369
6134001,35.82368638,128.6428108
2261030,35.9234606,128.6412926
6140018,35.8222971,128.6449865
6140036,35.82249958,128.6448343
6140017,35.82260121,128.6444767
6140037,35.82275337,128.6444317
6141004,35.8224346,128.644121
6141005,35.82262811,128.64416
6140011,35.82293942,128.6441394
6141006,35.82221399,128.6437839
6141003,35.82202895,128.6437539
6141016,35.82049107,128.6436736
6141007,35.82179101,128.6434014
6141002,35.82160619,128.6433721
6141015,35.82070323,128.6433172
6141008,35.82139689,128.6430461
6141014,35.82091557,128.6429623
6141001,35.82109651,128.6429166
6145018,35.81821771,128.6446969
1004012,35.87594007,128.5909184
1004010,35.87578278,128.5917127
1004011,35.87581117,128.5915668
1004009,35.87568272,128.5922135
1004008,35.87561901,128.5925307
1010012,35.87553495,128.5918546
1010011,35.87557208,128.591666
4032007,35.84490219,128.5988713
1010008,35.8757868,128.5905952
1010010,35.87566088,128.591222
1122008,35.86317612,128.5933937
1122009,35.86334559,128.593406
1122010,35.86361656,128.5934275
1122011,35.86387173,128.5934454
1122012,35.86423284,128.5934725
1122013,35.86444967,128.5934881
1122014,35.86474467,128.5935102
1037007,35.87104581,128.5946709
1022003,35.87223514,128.594914
1022002,35.87219051,128.5946891
1022001,35.87211967,128.5943779
1037006,35.87101253,128.5949719
1036002,35.87098155,128.5931806
1036001,35.87102959,128.5935051
1163013,35.87510027,128.5940556
6242026,35.84071803,128.6853986
6242020,35.8412535,128.6857899
6242021,35.84122791,128.6854595
6242022,35.84092196,128.6853622
6242027,35.84043377,128.6852911
6238017,35.83316805,128.6861618
6238016,35.83311871,128.6866753
6238015,35.83307786,128.6871299
6238014,35.83302652,128.6876632
6235024,35.83302235,128.6854394
6238018,35.8332191,128.6856224
6235006,35.83275072,128.6855822
6235008,35.83270753,128.6866137
6235007,35.8327136,128.6861484
6235010,35.83261995,128.687544
6235009,35.83266469,128.6870744
6238036,35.83283497,128.687605
6238037,35.83287252,128.6872223
6238038,35.83290337,128.686894
6238039,35.83293451,128.6865642
6238040,35.83296486,128.6862347
6245019,35.82932192,128.6853828
6171022,35.84202007,128.6831006
6171017,35.84160559,128.6849079
6171018,35.84164967,128.6845285
6171019,35.84172568,128.6841591
6171020,35.84182803,128.6837863
6171021,35.84192958,128.6834226
6172001,35.84210673,128.6827903
6397009,35.84135515,128.6841124
6397008,35.8414911,128.6836098
6242001,35.84124616,128.6847303
6242002,35.84122466,128.6850677
6242003,35.84096932,128.6850295
6242006,35.84075647,128.6848622
6242005,35.84102113,128.6847356
6242004,35.8412188,128.6844878
6397006,35.84160823,128.6831447
6242030,35.83956514,128.6850871
6242032,35.83895044,128.6849462
6242028,35.84013288,128.685223
6242029,35.83984628,128.6851601
6242011,35.83931315,128.6846228
6242010,35.83963249,128.6846649
6242009,35.83992025,128.6847319
6242008,35.84019912,128.6848199
6242007,35.84048224,128.6848787
6242031,35.83928804,128.6850256
6242012,35.83900877,128.6845545
6242013,35.83874766,128.6844963
6242014,35.83848482,128.6844386
6242015,35.83819046,128.684375
6242016,35.83792272,128.6843158
6243004,35.83552667,128.6837926
6243003,35.83579013,128.6838541
6243002,35.8360544,128.6839088
6243001,35.83628227,128.6839544
6409030,35.83656207,128.6840525
6409029,35.83682985,128.6841107
6242019,35.83717629,128.6841557
6242018,35.83735074,128.6842235
6242017,35.83752713,128.6842637
6243019,35.83458958,128.683959
6235001,35.83301415,128.6833261
6235028,35.83326189,128.6830027
6235027,35.83313848,128.6840979
6235026,35.83310047,128.6845773
6235025,35.83306702,128.6849637
6238023,35.83337094,128.6833768
6238022,35.83334983,128.683707
6238021,35.83330599,128.6842408
6243012,35.83358354,128.6830495
6243011,35.83372843,128.683254
6243010,35.8339156,128.6834085
6243009,35.83412503,128.6834857
6243008,35.83437449,128.6835414
6243007,35.83462591,128.6835961
6243006,35.83495648,128.6836682
6243005,35.83525965,128.6837344
6243013,35.83627151,128.684397
6243014,35.83600162,128.6843072
6243015,35.83572339,128.6842448
6243017,35.83520981,128.6840935
6243018,35.83491607,128.6840305
6243020,35.83432283,128.6839001
6238020,35.83330004,128.6847379
6238019,35.83325805,128.6851807
6243016,35.83545368,128.6841879
6235002,35.83298896,128.6836566
6244002,35.83276498,128.6831685
6244001,35.83293261,128.6829986
6235004,35.83291009,128.6846789
6235005,35.83287141,128.6851208
6244004,35.83227392,128.6832348
6244014,35.83225557,128.6836018
6235003,35.83294582,128.6842422
6244013,35.83254239,128.6836182
6244011,35.83289283,128.6838896
6244003,35.83256942,128.6832418
6244012,35.83274529,128.6836979
1015012,35.87239249,128.6116375
1015022,35.87189338,128.6122075
1013005,35.87291524,128.608908
1013006,35.872976,128.6091596
1001005,35.87313073,128.6089167
1001003,35.87327842,128.6096135
1015033,35.87403424,128.6099134
1015025,35.87433888,128.6097071
1015034,35.87420024,128.6095997
1001004,35.87320369,128.6092586
1001002,35.87334197,128.6099071
1013007,35.87305655,128.6095478
1013008,35.87313291,128.6099028
1015026,35.87417249,128.6100238
1015032,35.87386318,128.6102326
1013009,35.8732123,128.6102732
1015028,35.87382384,128.6106654
1015031,35.87369086,128.6105423
1015030,35.87350577,128.6104415
1015027,35.87400241,128.6103453
1001001,35.87343028,128.6103158
1015001,35.87326801,128.6107916
1015003,35.87271835,128.6113098
1015019,35.87277825,128.611821
1015011,35.87267293,128.6114867
1015010,35.87293174,128.6112991
1015009,35.87316566,128.6110771
1015018,35.87306105,128.6116463
1015002,35.87302373,128.6110716
1015017,35.87332641,128.6114202
2106006,35.87366207,128.6111248
6217018,35.84723014,128.6075659
6235030,35.83278175,128.685886
6124020,35.87199515,128.6572249
6124020,35.87203701,128.6572454
6211018,35.87813761,128.649307
6211018,35.87815636,128.6492964
6211018,35.87824228,128.6497194
6211018,35.87822137,128.6497263
6394001,35.87852462,128.650113
6394001,35.87846678,128.6500868
6394001,35.87840622,128.6500524
6394001,35.87833489,128.6500114
4121004,35.8563078,128.5839212
4121007,35.85638685,128.5848206
6394001,35.87827165,128.6499787
6394001,35.87820306,128.6499492
6394001,35.87814115,128.6499132
6394001,35.87808331,128.6498887
6433001,35.84029872,128.6848437
6433001,35.84030504,128.684939
6433001,35.84031137,128.6850343
6433001,35.84031769,128.6851296
6433001,35.84032401,128.6852249
6433001,35.84041538,128.6852446
6433001,35.84040901,128.6851492
6212009,35.87751629,128.6522398
6212010,35.87739213,128.6524136
6212011,35.87723902,128.6526346
6211013,35.87785778,128.6486497
6211012,35.87772291,128.648285
6211011,35.87759162,128.6479264
6035008,35.87244494,128.6480144
6035007,35.87217199,128.6481515
6035009,35.87268004,128.6479228
6034006,35.87170356,128.6479442
6035006,35.87188102,128.6483004
6035005,35.87158532,128.6484444
6035004,35.87129941,128.6485763
6034007,35.87133764,128.6481039
6034008,35.87109238,128.6482152
6035003,35.87102204,128.648699
6034009,35.87074338,128.6483648
6034010,35.87052843,128.6484518
6035001,35.87043942,128.6489307
6034011,35.87026651,128.64855
6036002,35.86945669,128.6487922
6036001,35.86965164,128.6485905
6034013,35.86973856,128.6482012
6034014,35.86949232,128.647858
6036006,35.86812753,128.6490708
6263011,35.86832556,128.649462
6263012,35.86866488,128.6493902
6263013,35.86889041,128.6493433
6263014,35.8691944,128.6492795
6263015,35.86942994,128.6492305
6036005,35.8684711,128.6489988
6036004,35.8687591,128.6489382
6036003,35.86912619,128.6488623
6036007,35.86785035,128.6491234
6036008,35.86750237,128.6491923
6263007,35.86709376,128.6497193
6263008,35.86738432,128.6496589
6263009,35.86770154,128.6495925
6263010,35.86803093,128.6495244
6036009,35.86715777,128.6492638
6036010,35.86687729,128.649323
6036014,35.86567163,128.6495248
6036011,35.86658853,128.6493819
6263006,35.8667907,128.6497821
6263005,35.86650987,128.6498402
6036012,35.86628795,128.6494447
6263004,35.86617901,128.6499
6036013,35.86597401,128.6494993
6263002,35.86553462,128.6499662
6263001,35.86523271,128.6499551
6037002,35.86504033,128.6495007
6038021,35.86484656,128.6498889
6037003,35.86471731,128.6494304
6038019,35.86419518,128.6497061
6037004,35.8643669,128.6493245
6037005,35.8640824,128.6492125
6038016,35.86337419,128.6492821
6038017,35.86365946,128.64945
6037007,35.86353851,128.6489115
6037006,35.86380841,128.6490795
6211009,35.87732722,128.647194
6211010,35.87745626,128.6475439
6211008,35.87733118,128.6474541
6211007,35.87717164,128.6470195
6211006,35.87706511,128.6467375
6211005,35.876961,128.6464537
6211004,35.87685971,128.6461956
6211003,35.87671463,128.6459154
6211002,35.87661828,128.6456131
1130001,35.87366761,128.610891
1130002,35.87369593,128.6108518
1130001,35.87372247,128.6108104
1130002,35.87318436,128.6111934
1130001,35.87321603,128.6111623
1130002,35.87324847,128.6111324
1130001,35.87327942,128.6110988
1130002,35.87331185,128.6110648
1130001,35.87334277,128.6110283
1130002,35.87337304,128.6109935
1130001,35.87340317,128.6109608
1130002,35.87343198,128.6109245
1130001,35.87346226,128.6108876
1130003,35.87349088,128.6108484
1130002,35.87351719,128.6108122
1130001,35.87354556,128.6107772
1130003,35.87357245,128.6107387
1130002,35.87360077,128.6106995
1130001,35.87362731,128.6106582
1132001,35.86227792,128.6085554
1132001,35.86223959,128.6085208
1132001,35.8622018,128.6084831
1132001,35.86215105,128.6084348
1132001,35.86209984,128.6083874
1132001,35.862047,128.6083427
1132001,35.86199416,128.6082979
1132001,35.86194109,128.6082536
1132001,35.86188649,128.6082122
1132001,35.86183189,128.6081708
1132001,35.8617773,128.6081294
1132001,35.86172252,128.6080884
1132001,35.86166672,128.6080495
1132001,35.86161092,128.6080106
1132001,35.86155511,128.6079717
1132001,35.86149931,128.6079327
1132001,35.86228881,128.6085378
1132001,35.86225465,128.6085047
1132001,35.86221226,128.608465
6248010,35.83342874,128.6775756
6248010,35.8334486,128.6772414
6248010,35.8334336,128.6775093
6248010,35.83343791,128.6774374
6248010,35.83343989,128.6773741
6248010,35.83344427,128.6773094
6248010,35.83345278,128.6771687
6248010,35.83345701,128.6771083
6248010,35.83346186,128.677042
6248010,35.83346617,128.6769701
6260001,35.8407718,128.6394234
6260001,35.84077411,128.6394492
6260001,35.84084475,128.6394338
6260001,35.84084265,128.6394074
6260001,35.84078809,128.638851
6260001,35.84079046,128.6388779
6260001,35.84071876,128.6388905
6260001,35.84071655,128.6388632
6260001,35.84067179,128.6383235
6260001,35.84067408,128.6383509
6260001,35.84074643,128.6383398
6260001,35.84074366,128.638313
6260001,35.84069545,128.6377512
6260001,35.84069766,128.6377787
6260001,35.84062499,128.6377866
6260001,35.8406229,128.637761
6215019,35.84101026,128.6078653
6215019,35.84110672,128.6078889
6215019,35.84119733,128.607911
6215019,35.84127853,128.6079271
6215018,35.84129441,128.6078219
6215018,35.8412132,128.6078058
6215019,35.84112259,128.6077837
6215019,35.84102613,128.60776
6215018,35.8410305,128.6077191
6215018,35.84112697,128.6077427
6215018,35.84121758,128.6077648
6215018,35.84129878,128.6077809
6217018,35.84729094,128.6075718
6217018,35.84724205,128.6073993
6217018,35.84730481,128.6074038
6217018,35.84737116,128.6074138
6217018,35.84735763,128.6075799
6217018,35.84742237,128.6075892
6217018,35.84743624,128.6074212
6220013,35.85477067,128.60879
6220013,35.85490533,128.6086151
6220013,35.85483831,128.6086208
6220013,35.85477482,128.608625
6220013,35.85483358,128.6087851
6220013,35.85490118,128.6087802
6220013,35.8549594,128.6087787
6220013,35.85496356,128.6086137
6225016,35.86801536,128.6147047
6225016,35.86807582,128.6146801
6225016,35.86813027,128.6146709
6225016,35.86818627,128.6146498
6225016,35.86823555,128.6146306
6036015,35.86976774,128.648682
6209029,35.82923894,128.7095323
6209030,35.82896641,128.7094106
6209028,35.82948942,128.7096346
6209027,35.82976196,128.7097563
6224021,35.86358253,128.6119864
6249008,35.87297655,128.6562983
2145007,35.87623237,128.644834
6263016,35.86969341,128.6492213
2262003,35.92727679,128.6411752
6109018,35.82555253,128.6106374
6075002,35.85860356,128.6138677
6142017,35.81979033,128.6415728
6004021,35.87441644,128.6416409
2087006,35.87556074,128.6279744
6197009,35.86108245,128.616665
6007012,35.86727846,128.6224195
6006007,35.86670755,128.6264974
2262002,35.92750845,128.6411806
2262004,35.9270259,128.6412016
2262005,35.92671362,128.6411951
6035002,35.87072465,128.6488228
6280005,35.8353175,128.7043007
6007006,35.86749587,128.6202576
6226033,35.85786315,128.7195574
6226004,35.85783585,128.7200122
6226034,35.85767236,128.7198175
6226018,35.85745987,128.7200607
6226028,35.85899627,128.7179948
6140024,35.8203439,128.6450074
6141024,35.8197037,128.6449978
2261029,35.92375471,128.6412981
2261028,35.92406684,128.6413057
2261027,35.92436604,128.6413113
2262001,35.92788663,128.6412751
6140025,35.82002447,128.6448578
6145019,35.81835634,128.6444413
6141019,35.81983522,128.6445454
6141018,35.82005903,128.6443923
6136002,35.82441667,128.6431202
8068022,35.69551298,128.4432391
8068023,35.69570687,128.4431579
6141020,35.81960235,128.644337
6141023,35.81937183,128.6442664
6376001,35.81852841,128.6441549
6141017,35.82028415,128.6440187
6141021,35.81917402,128.6439429
6141022,35.81889747,128.6438315
6376002,35.81869742,128.6438767
6142015,35.81869117,128.6434504
6376003,35.81887755,128.6435847
6117001,35.81791179,128.6451575
6144011,35.81760916,128.6450702
6136008,35.82549196,128.6421955
6136009,35.82556833,128.641774
6136010,35.8256363,128.6413963
6136011,35.82571201,128.6409828
6136012,35.82577572,128.6406288
6136013,35.82583865,128.6402732
6136007,35.82542303,128.6425744
8143001,35.7460366,128.6523779
8141021,35.75741969,128.650645
8141022,35.75716861,128.6505563
8141020,35.75774447,128.6507603
8142023,35.74845481,128.6513359
8142022,35.74870666,128.6512315
8142021,35.74895907,128.6511269
8142020,35.74921315,128.6510215
8141027,35.75589094,128.6501028
8141028,35.75565501,128.6499963
8141029,35.75543205,128.6498916
8141030,35.75519734,128.6498097
8142019,35.74945976,128.6509111
8142018,35.74973042,128.6507753
8142017,35.74992171,128.6507361
8141032,35.75463727,128.6496567
8142001,35.75437918,128.6496004
8141026,35.75613032,128.6501872
8141031,35.75495361,128.6497239
8141025,35.75639238,128.650281
8141024,35.75666487,128.6503778
8141023,35.75691722,128.6504674
8141016,35.7587567,128.6510667
8140021,35.76586098,128.6496442
8140020,35.76611517,128.6495334
8140019,35.76629744,128.6494545
8140018,35.76669014,128.6492522
8141015,35.75902336,128.6511227
8141014,35.7592865,128.6511696
8141013,35.75955667,128.6512091
8141012,35.75985646,128.6512387
8141011,35.76008916,128.65124
8141010,35.76036344,128.6512312
8141002,35.76252187,128.6510007
8141001,35.76280764,128.6509182
8141004,35.76201117,128.6510718
8141005,35.76181368,128.6511079
8140032,35.76309022,128.6508223
8140031,35.76334122,128.6507301
8141003,35.7622685,128.6510375
8140007,35.76945292,128.6480763
8140009,35.76882986,128.6483318
8140008,35.76908765,128.6481996
8140006,35.76968283,128.6479754
8140015,35.76748858,128.648918
8140013,35.76796563,128.6486896
8140014,35.76771297,128.648805
8140016,35.76726018,128.6490373
8140012,35.76819007,128.6485746
8140010,35.76853704,128.6483568
8140011,35.76838809,128.6484874
8140017,35.76701091,128.649146
8140005,35.76988594,128.6478876
8139032,35.77105728,128.6473873
8140001,35.77084094,128.6474631
8139030,35.7715002,128.6471987
8139031,35.77123387,128.6473142
8139029,35.77175757,128.6470877
8140003,35.77038623,128.6476446
8140002,35.77060849,128.6475489
8140004,35.77010698,128.6477705
8144017,35.73550334,128.6619114
8144016,35.73568493,128.6617311
8144015,35.73594001,128.6614772
8144014,35.73618388,128.661231
8142032,35.74628814,128.6522713
8140030,35.76358798,128.650629
8140029,35.7638333,128.6505227
8142031,35.74654096,128.6521658
8142030,35.7468307,128.6520429
8142029,35.74707523,128.6519405
8142028,35.74730842,128.6518483
8142027,35.74752633,128.6517581
8140028,35.76408055,128.6504152
8140027,35.76433595,128.6503054
8140026,35.7645887,128.6501957
8140025,35.76484449,128.6500845
8140024,35.76509773,128.6499749
8080049,35.7994739,128.4959643
8087002,35.80003731,128.4893802
8087003,35.79958958,128.489569
8076005,35.80771546,128.487573
8100011,35.80101651,128.5023278
8101007,35.8010375,128.5010599
8233003,35.79956911,128.5004495
8080062,35.7994938,128.5001907
8333002,35.7990149,128.5001666
8100010,35.80095105,128.5015843
8100003,35.80128728,128.497996
8100002,35.80163248,128.4971681
8100001,35.80194573,128.496313
8017001,35.80228537,128.4949327
8012031,35.80227775,128.4953457
8012030,35.80209084,128.4951077
6244016,35.83168713,128.6835919
6244006,35.83170666,128.6831755
6244015,35.83196848,128.6835805
6244005,35.83198246,128.6832162
6244007,35.83140603,128.6831488
6244017,35.83138889,128.6835852
6244008,35.83111858,128.6831324
6244018,35.83110297,128.6835679
6244010,35.83054715,128.6831374
6244020,35.83052777,128.6835053
6244009,35.83082896,128.6831511
6244019,35.83081514,128.6835232
6245010,35.8291671,128.6844127
6245001,35.83025146,128.6831152
6245012,35.83024314,128.6834853
6245006,35.82911641,128.682809
6245007,35.82911715,128.6831316
6245008,35.82911771,128.6834233
6245011,35.82916947,128.6850931
6245018,35.82931512,128.6847732
6245017,35.82931314,128.6840651
6245009,35.82911958,128.6837978
6245004,35.82951004,128.6829824
6245015,35.82950014,128.6835348
6245016,35.82933828,128.683792
8188014,35.86675894,128.4560684
8188001,35.86695747,128.4560748
8188002,35.86674981,128.4558239
8188003,35.86639557,128.4555196
8188004,35.86629274,128.4551957
8188005,35.86636557,128.4548472
8188006,35.86649996,128.4545244
6059005,35.8408422,128.6365653
6059007,35.84091223,128.6355308
6059010,35.84085455,128.6342042
6059012,35.84064336,128.633316
6060007,35.8391839,128.628682
6163015,35.83927404,128.6304047
6163024,35.8405039,128.6338741
6163025,35.84057662,128.6342922
6059004,35.84080102,128.6369382
6059003,35.84078812,128.6373012
6059002,35.84083061,128.6378882
6059001,35.8408671,128.6382811
6056011,35.84105954,128.6388026
6056010,35.84131767,128.6388483
6056009,35.8417,128.6388329
6056008,35.8420572,128.638818
6056007,35.84241535,128.6388031
6056006,35.84278081,128.6387884
6056005,35.84311913,128.6387405
6056004,35.84350614,128.6387259
6059006,35.84089924,128.6359665
6059008,35.8409067,128.6350706
6059009,35.84088947,128.6347378
6059011,35.84076069,128.6337502
6059013,35.84050743,128.6329288
6059014,35.84036523,128.6325298
6059015,35.84022039,128.6321293
6059016,35.84006927,128.6317159
6059017,35.83996456,128.6314347
6060006,35.83923367,128.6290849
6060005,35.8393019,128.6294535
6060004,35.83942318,128.6299214
6060003,35.83952798,128.6302469
6060002,35.83968758,128.6306898
6060001,35.83982477,128.6310431
6163016,35.83940086,128.6308247
6163017,35.83956308,128.6312193
6163018,35.8397341,128.6317099
6163019,35.83988073,128.6321114
6163020,35.84003097,128.6325131
6163021,35.84017546,128.6329135
6163022,35.84032326,128.6333281
6163023,35.84039303,128.633535
7365008,35.8208598,128.5246509
7365007,35.82116475,128.5242079
7365006,35.82147388,128.5237606
7365005,35.82170308,128.5234301
7365004,35.82208796,128.5228695
7365003,35.82238611,128.5224379
7365002,35.82260366,128.5221226
7365001,35.82289966,128.5217519
7364008,35.82286824,128.5220412
7364007,35.82262626,128.5223969
7364006,35.8224227,128.5226893
7364005,35.82211197,128.5231967
7364004,35.82178183,128.5236697
7364003,35.82146553,128.5241316
7364002,35.82112081,128.5245755
7364001,35.82081205,128.5250258
7366001,35.81357897,128.5186074
7393027,35.81384638,128.5188291
7366002,35.81381975,128.5192429
7393026,35.81403712,128.5194647
7366003,35.81401855,128.5198432
7393025,35.81422858,128.5200499
7366004,35.81411569,128.5204479
7393024,35.81436815,128.5204459
7366006,35.81368238,128.5204197
7366005,35.81390022,128.5204459
7359039,35.84461851,128.4856893
7358001,35.84460117,128.481375
7359001,35.84467917,128.4858888
7358028,35.84471476,128.4811711
7359038,35.84482312,128.4857092
7358002,35.84485921,128.4813502
7359002,35.84493147,128.4858884
7358027,35.84500316,128.4811707
7359037,35.84503084,128.4857093
7358003,35.84514771,128.4813744
7359003,35.84522058,128.4858882
7358026,35.84529155,128.4811703
7359036,35.84539991,128.4857084
7358004,35.84543606,128.481363
7359004,35.84554435,128.4858876
7358025,35.84557995,128.4811698
7359035,35.8456883,128.485708
7358005,35.8457244,128.481349
7359005,35.84583289,128.4859214
7358024,35.84586834,128.4811694
7359034,35.8460045,128.4857063
7358006,35.84601279,128.4813486
7359006,35.84612114,128.4858868
7358023,35.8461566,128.4811374
6211001,35.87655998,128.6454851
6035012,35.87325865,128.6474843
6035013,35.87345801,128.647354
6034002,35.87319007,128.6470507
6035014,35.87372965,128.6471707
6034001,35.87349068,128.6468453
6035015,35.87401202,128.6469784
6033007,35.87372949,128.6466825
6035016,35.87428342,128.6467881
6033006,35.87396514,128.6465178
6035017,35.87455689,128.646601
6033005,35.87423904,128.6463332
6033004,35.87451902,128.6461393
6035018,35.87483336,128.6464122
6033003,35.87475551,128.6459774
6033002,35.87503277,128.6457923
6033001,35.87530372,128.6456024
6035010,35.87294009,128.6476625
6034005,35.87201143,128.6477297
6034004,35.87240713,128.6475608
6029016,35.87173288,128.6475364
6034003,35.87283852,128.6472948
6029015,35.87158047,128.6471204
6029012,35.87118689,128.6460381
6029011,35.87106201,128.6456971
6029010,35.87092962,128.6453368
6034015,35.86928434,128.6475672
6034016,35.86907534,128.6472761
6207009,35.86875082,128.647195
6034017,35.86890661,128.6470409
6034018,35.86867408,128.6467186
6034019,35.86847186,128.6464374
6034020,35.86829785,128.6461725
6034021,35.8681046,128.6458582
6029001,35.86844828,128.6458123
6029002,35.86868465,128.6455521
6029003,35.86889762,128.6453217
6034022,35.86782384,128.6455319
6031004,35.86549863,128.6454423
6030014,35.86575647,128.645403
6030013,35.86543226,128.6457022
6030012,35.86501692,128.6460985
6031006,35.86479222,128.6461176
6031005,35.86509001,128.6458234
6030006,35.86416214,128.6463166
6030007,35.86406569,128.645828
6030008,35.86396554,128.6453246
6031007,35.86440639,128.6464897
6030011,35.86467961,128.6464277
6030010,35.86433325,128.6467596
6031011,35.86399284,128.6461273
6031012,35.86406595,128.6466391
6030005,35.86375744,128.6469568
6030004,35.86330614,128.6470415
6031013,35.86355238,128.6468357
6031010,35.86389282,128.64563
8152004,35.85708309,128.4686396
8150029,35.85709966,128.4677865
8152003,35.85710396,128.4684186
8152002,35.85712636,128.4682
8150019,35.85753801,128.4674345
8150003,35.85768673,128.4674548
8150021,35.85757133,128.4671766
8150020,35.85735568,128.4676805
8150002,35.85751589,128.4676845
8150014,35.85886334,128.4658342
8145029,35.86004807,128.4632691
8146021,35.86371471,128.4639686
8151035,35.86242939,128.467874
8148022,35.86261147,128.4675658
8148012,35.86280434,128.4673269
8151036,35.86238961,128.4676729
8149019,35.86097676,128.4675123
8149018,35.86118466,128.467528
8149015,35.86070417,128.4676696
8148017,35.8613922,128.4675344
8149014,35.86043523,128.4676351
8149013,35.86025552,128.4676115
8149016,35.86096475,128.4677004
8146012,35.86644309,128.4647004
8147004,35.86543924,128.4642219
8148005,35.86358029,128.465752
8148030,35.86373273,128.4657436
8148004,35.86358527,128.4655399
8148031,35.86373751,128.4655403
8148003,35.86359325,128.465206
8148032,35.86374487,128.4652178
